Id,Label
330,72037e
331,674329
332,959929
333,u59730
334,3222a7
335,697829
336,14804a
337,522077
338,783847
339,799e74
340,311432
341,a26992
342,649729
343,801596
344,255457
345,424211
346,a84859
347,731957
348,892747
349,869267
350,074065
351,7e2685
352,898101
353,934925
354,543705
355,047401
356,462032
357,026469
358,018994
359,012795
360,72968u
361,608937
362,453310
363,81u5e6
364,65849u
365,a24277
366,023305
367,795984
368,419136
369,847694
370,588134
371,1686aa
372,37715a
373,412092
374,009899
375,081777
376,14a031
377,37515a
378,169081
379,94u785
380,036011
381,863149
382,199810
383,153u01
384,1e26a1
385,983095
386,897610
387,6u8903
388,8e3428
389,948a91
390,8465e1
391,018929
392,4e6296
393,734969
394,431876
395,0449u4
396,543780
397,410u21
398,085114
399,67367e
400,844404
401,85a586
402,717323
403,237394
404,191659
405,849802
406,05a336
407,865367
408,656663
409,7655u9
410,512790
411,251014
412,839189
413,498836
414,5e4174
415,787313
416,259139
417,293065
418,809585
419,5441u4
420,930104
421,8740a4
422,8068e0
423,883512
424,7573e5
425,449582
426,736209
427,539370
428,500492
429,a60588
430,12e491
431,777293
432,232806
433,995596
434,060312
435,336814
436,a81760
437,867261
438,564312
439,354554
440,4616e0
441,771777
442,980118
443,554540
444,6e2625
445,860549
446,8a8685
447,588528
448,286956
449,1624a4
450,787066
451,285985
452,413606
453,u95398
454,4ue630
455,567901
456,36u037
457,6801u6
458,660474
459,542113
460,142806
461,665028
462,093270
463,u79017
464,5a5832
465,8e9629
466,773377
467,685842
468,738070
469,22u905
470,600996
471,527312
472,657201
473,03e854
474,0230e8
475,3a7919
476,578870
477,820537
478,169684
479,838754
480,708eu0
481,3u8322
482,a16720
483,e71593
484,1u1843
485,8401u4
486,6e0860
487,416203
488,824271
489,11u276
490,636063
491,179041
492,435588
493,813830
494,54e358
495,768030
496,561391
497,157497
498,e10438
499,759771
500,497927
501,76109a
502,39118u
503,1851u4
504,421761
505,962719
506,455518
507,a17664
508,004506
509,989751
510,006218
511,893282
512,5u5974
513,409531
514,158020
515,410802
516,017592
517,614585
518,456a69
519,061262
520,157754
521,924e68
522,040287
523,358u01
524,993a26
525,231267
526,467693
527,091278
528,542023
529,172843
530,314a75
531,860677
532,328426
533,711096
534,498229
535,43u644
536,441759
537,ua3425
538,999555
539,207359
540,038419
541,784058
542,947657
543,170822
544,865879
545,832954
546,781418
547,115720
548,006796
549,261260
550,548834
551,013655
552,157258
553,417042
554,630682
555,269365
556,483866
557,104388
558,059182
559,126344
560,1u1809
561,947987
562,8894e1
563,703528
564,859997
565,759207
566,326242
567,au9231
568,557060
569,035e46
570,796946
571,549363
572,436007
573,e06824
574,863444
575,836e63
576,905861
577,310845
578,489952
579,6691a0
580,742453
581,e7564e
582,270428
583,e5320e
584,u23220
585,829787
586,40a327
587,51824u
588,347566
589,e1e216
590,732975
591,566342
592,20e550
593,047e70
594,a4a637
595,390033
596,37a108
597,981u11
598,686837
599,345921
600,322135
601,271355
602,993052
603,u86398
604,9119aa
605,480425
606,396683
607,21u461
608,489729
609,777254
610,40u996
611,459756
612,16205a
613,319497
614,78e3u0
615,754741
616,248485
617,599266
618,906660
619,4267e1
620,148626
621,153308
622,15131e
623,254422
624,455052
625,761822
626,764617
627,839394
628,588812
629,268e01
630,35a652
631,714959
632,u79234
633,834184
634,7a0473
635,a58996
636,015030
637,e27988
638,296895
639,e55248
640,571378
641,416010
642,405748
643,0u2844
644,228175
645,968902
646,115221
647,a59572
648,365564
649,164747
650,073003
651,86208e
652,30638e
653,797557
654,41643e
655,00477a
656,620331
657,705154
658,275470
659,229a51
660,057116
661,055u93
662,875962
663,573901
664,621385
665,e40540
666,781562
667,053415
668,853887
669,830413
670,902272
671,097631
672,75e826
673,574696
674,835200
675,3386e3
676,255647
677,247517
678,61eu13
679,13a011
680,91u786
681,585127
682,140438
683,735653
684,036089
685,u51357
686,775408
687,091442
688,725525
689,547556
690,386709
691,140209
692,934947
693,3073e6
694,641414
695,906525
696,986344
697,684510
698,a18749
699,287766
700,8a62ee
701,341904
702,220199
703,a64046
704,107345
705,838381
706,909717
707,258828
708,980720
709,8257u3
710,046084
711,u31049
712,549058
713,238488
714,2a6533
715,711149
716,151732
717,466717
718,86a6u0
719,033310
720,659315
721,523498
722,352764
723,70a15u
724,699332
725,9a7372
726,117199
727,2930e9
728,062290
729,031337
730,883008
731,332179
732,5e9411
733,342504
734,16982u
735,e04468
736,129745
737,068384
738,664241
739,488892
740,881056
741,1e192u
742,4611a6
743,590703
744,67e922
745,007614
746,824778
747,635359
748,038158
749,475684
750,485166
751,7u68e3
752,173314
753,387071
754,3e0522
755,088u3a
756,389028
757,275167
758,390043
759,445464
760,901997
761,945927
762,796856
763,246222
764,62905e
765,a93158
766,748087
767,397289
768,76531e
769,724298
770,254831
771,405249
772,419375
773,199964
774,203605
775,269976
776,0964e6
777,228361
778,00u520
779,4608ee
780,017399
781,217927
782,055389
783,745329
784,913971
785,a95578
786,945269
787,885106
788,548435
789,869509
790,a4694a
791,209020
792,03796a
793,395923
794,208562
795,219u36
796,76ua4u
797,514887
798,5234u0
799,36u997
800,9156a8
801,088007
802,97u139
803,910516
804,17816u
805,985523
806,783410
807,364266
808,14a185
809,300373
810,033331
811,775013
812,3676u0
813,9a3481
814,7e3282
815,338495
816,1e9743
817,678550
818,41295u
819,255934
820,097672
821,323648
822,950160
823,12738u
824,923241
825,407395
826,500292
827,755921
828,822589
829,822356
830,2626e4
831,538889
832,290402
833,6456e8
834,163686
835,153809
836,048418
837,732182
838,299567
839,781169
840,6251e0
841,311u72
842,750156
843,311655
844,91a833
845,844691
846,730971
847,390798
848,042667
849,121606
850,679176
851,49a871
852,021767
853,e32420
854,189279
855,75u993
856,85e774
857,787373
858,838151
859,284957
860,915102
861,240601
862,171778
863,a0a268
864,058301
865,28877u
866,989487
867,101968
868,6600a8
869,3u78a5
870,897399
871,e06e11
872,352809
873,160221
874,092990
875,7725a5
876,228a3u
877,2u29a1
878,74496u
879,762796
880,76648a
881,220124
882,492227
883,977790
884,272841
885,036201
886,269a78
887,148072
888,9u4018
889,356696
890,254e96
891,45a583
892,384800
893,53320e
894,484003
895,694006
896,20763a
897,977487
898,953469
899,329468
900,144332
901,684228
902,656693
903,22a383
904,904257
905,883156
906,a43195
907,692954
908,040336
909,a60459
910,290251
911,45e579
912,8ae35e
913,706209
914,8a2035
915,964697
916,881097
917,600548
918,522278
919,16e042
920,319589
921,027537
922,864573
923,2u1014
924,450309
925,693796
926,846479
927,420196
928,036821
929,108595
930,972e16
931,701630
932,821837
933,342399
934,u25869
935,u6a6a8
936,751197
937,023e92
938,50347e
939,68262e
940,813335
941,575707
942,676852
943,257414
944,975772
945,665041
946,409551
947,313588
948,u37416
949,207u24
950,227259
951,2299a8
952,411176
953,440223
954,787717
955,25e232
956,905207
957,057547
958,648552
959,61a709
960,a46392
961,032598
962,606463
963,541u15
964,48923a
965,389749
966,501376
967,441315
968,826493
969,180421
970,e7214e
971,951999
972,245613
973,877547
974,86a5a5
975,3e4683
976,974087
977,440163
978,8a5233
979,a35687
980,624868
981,008e43
982,135555
983,082778
984,042541
985,934665
986,285414
987,895a54
988,46e619
989,367599
990,442543
991,770128
992,393552
993,056658
994,908734
995,069648
996,861757
997,175370
998,415633
999,1u7748
1000,021414
1001,1702a8
1002,2u3218
1003,198793
1004,460132
1005,637703
1006,4705u6
1007,403342
1008,932511
1009,401579
1010,837525
1011,701459
1012,8187a9
1013,4a7502
1014,56884u
1015,266680
1016,336414
1017,178599
1018,38275e
1019,4078u8
1020,623527
1021,909492
1022,004631
1023,290120
1024,751257
1025,318633
1026,520784
1027,86634u
1028,776145
1029,0a1a71
1030,577507
1031,544978
1032,164667
1033,104397
1034,137471
1035,576726
1036,011a96
1037,063896
1038,672402
1039,975359
1040,0u9928
1041,437925
1042,901e86
1043,944287
1044,055947
1045,4u7211
1046,121986
1047,302523
1048,516232
1049,698198
1050,562426
1051,333501
1052,110512
1053,760969
1054,u05888
1055,090172
1056,707204
1057,646098
1058,945e58
1059,43604e
1060,6ua465
1061,0815a7
1062,369811
1063,351703
1064,298473
1065,579293
1066,02e268
1067,231455
1068,26405a
1069,504569
1070,521294
1071,0611e5
1072,3159e9
1073,424879
1074,362016
1075,402967
1076,38605e
1077,022640
1078,969068
1079,270600
1080,534185
1081,221708
1082,782539
1083,126931
1084,201838
1085,238343
1086,847882
1087,7625u3
1088,8u9945
1089,1u9400
1090,a60156
1091,373137
1092,360e96
1093,282647
1094,064267
1095,544049
1096,9u8155
1097,2e9724
1098,353a24
1099,159261
1100,87243a
1101,1e3u63
1102,297641
1103,020359
1104,3a7455
1105,361288
1106,76u3u9
1107,e44675
1108,a57671
1109,804151
1110,045307
1111,586518
1112,523343
1113,379501
1114,523183
1115,355237
1116,64e285
1117,415355
1118,998829
1119,323530
1120,14u646
1121,3a3571
1122,157582
1123,129569
1124,546030
1125,635453
1126,251697
1127,977e4e
1128,872488
1129,144748
1130,429979
1131,79400a
1132,072588
1133,224599
1134,19u540
1135,520232
1136,040665
1137,269930
1138,102961
1139,029743
1140,892848
1141,537697
1142,e16309
1143,10a075
1144,997e68
1145,751050
1146,452174
1147,723611
1148,787475
1149,236751
1150,672305
1151,450274
1152,1e5719
1153,018154
1154,477198
1155,341283
1156,764220
1157,526765
1158,626920
1159,53a061
1160,e92429
1161,44906u
1162,365748
1163,487087
1164,097343
1165,028115
1166,634883
1167,2084a9
1168,9a1374
1169,227621
1170,52u201
1171,012e55
1172,a0430u
1173,034481
1174,185548
1175,626236
1176,6257a4
1177,209283
1178,43179a
1179,750253
1180,e22618
1181,8u9771
1182,648211
1183,7296e4
1184,414955
1185,2u2690
1186,205862
1187,265609
1188,308195
1189,480e58
1190,719496
1191,090797
1192,244784
1193,971411
1194,37e853
1195,077816
1196,1363a7
1197,08036a
1198,529396
1199,632779
1200,275888
1201,9090a8
1202,774620
1203,475941
1204,903176
1205,8382ua
1206,856u94
1207,752539
1208,605074
1209,668804
1210,900092
1211,113554
1212,726u21
1213,273563
1214,480780
1215,797026
1216,169857
1217,97e617
1218,234901
1219,265672
1220,857590
1221,643782
1222,297454
1223,769061
1224,2e3951
1225,791855
1226,756a76
1227,39604u
1228,4928e1
1229,754340
1230,043744
1231,746940
1232,146803
1233,628422
1234,470457
1235,069040
1236,669517
1237,996873
1238,633018
1239,183052
1240,83857u
1241,238713
1242,801198
1243,448092
1244,355382
1245,312707
1246,8993a3
1247,1693a6
1248,146184
1249,429781
1250,137806
1251,753368
1252,677679
1253,855697
1254,512705
1255,u11248
1256,7211u1
1257,582562
1258,80835u
1259,657948
1260,14e976
1261,626873
1262,a59178
1263,e14306
1264,386314
1265,009652
1266,57u657
1267,444838
1268,2u9018
1269,581553
1270,732553
1271,067320
1272,779283
1273,287497
1274,789a02
1275,173157
1276,457117
1277,ue7629
1278,183701
1279,270541
1280,25e611
1281,456048
1282,726e21
1283,765596
1284,785398
1285,u2e871
1286,143365
1287,584732
1288,41593e
1289,862094
1290,902820
1291,161347
1292,532a05
1293,309622
1294,059427
1295,517658
1296,46u735
1297,664445
1298,034987
1299,173618
1300,927226
1301,209720
1302,618583
1303,993e91
1304,959030
1305,02e806
1306,369407
1307,887u87
1308,135035
1309,000197
1310,4u1804
1311,967410
1312,057e72
1313,98910u
1314,039544
1315,5325u8
1316,733a9u
1317,569894
1318,289204
1319,598857
1320,17e613
1321,588724
1322,640413
1323,133143
1324,9e7441
1325,300058
1326,464242
1327,7u8015
1328,024545
1329,3e0503
1330,931527
1331,447128
1332,083459
1333,773613
1334,213550
1335,488877
1336,445037
1337,795760
1338,159194
1339,522044
1340,788uu5
1341,099079
1342,370598
1343,045125
1344,114671
1345,355487
1346,313972
1347,e46500
1348,184310
1349,131e03
1350,505e05
1351,3u4156
1352,173102
1353,67u993
1354,a98026
1355,243744
1356,949376
1357,865288
1358,032012
1359,464813
1360,e62340
1361,134261
1362,072460
1363,303e0u
1364,866495
1365,835494
1366,06675u
1367,268784
1368,93u930
1369,076002
1370,186370
1371,356030
1372,a59578
1373,0ee27u
1374,5e2132
1375,895655
1376,781a87
1377,6a1795
1378,961801
1379,724343
1380,294813
1381,724933
1382,047e43
1383,045474
1384,513764
1385,6957a0
1386,2a6513
1387,347746
1388,181045
1389,070635
1390,068503
1391,682252
1392,371249
1393,e63251
1394,700166
1395,742649
1396,687426
1397,23e473
1398,6u3126
1399,430556
1400,881968
1401,e88274
1402,611274
1403,e70a18
1404,682130
1405,280321
1406,306159
1407,226447
1408,878858
1409,082813
1410,u63a53
1411,152758
1412,978239
1413,0a608e
1414,20829u
1415,72a263
1416,145962
1417,952769
1418,703331
1419,331e0e
1420,850793
1421,232231
1422,0451a1
1423,e20e33
1424,a44494
1425,719707
1426,119982
1427,813078
1428,032945
1429,8e0438
1430,91396u
1431,641573
1432,a38933
1433,566722
1434,736013
1435,10e032
1436,u8a635
1437,292652
1438,902013
1439,545142
1440,u68530
1441,009409
1442,617442
1443,728599
1444,974050
1445,672154
1446,728872
1447,0u4489
1448,0uu724
1449,u9669e
1450,79780e
1451,515911
1452,e57550
1453,165e79
1454,1a9499
1455,427241
1456,845903
1457,225732
1458,198242
1459,4u6424
1460,009838
1461,7a7135
1462,3u1127
1463,984272
1464,930645
1465,2a9a87
1466,738857
1467,697505
1468,1u4e4u
1469,991236
1470,784325
1471,912729
1472,882644
1473,256581
1474,549e13
1475,457310
1476,334574
1477,315u53
1478,25e73e
1479,983075
1480,078108
1481,871115
1482,634423
1483,290626
1484,725190
1485,701343
1486,u40854
1487,690735
1488,699670
1489,a23816
1490,275017
1491,127649
1492,e32223
1493,5u3752
1494,6e7531
1495,893399
1496,574805
1497,663681
1498,28a546
1499,232468
1500,947952
1501,4u7665
1502,421525
1503,627310
1504,888807
1505,94275a
1506,600616
1507,705u5u
1508,063020
1509,73641u
1510,032166
1511,618208
1512,0737a4
1513,96e956
1514,0eu875
1515,2e0a15
1516,41u893
1517,e18a74
1518,254276
1519,913897
1520,441758
1521,074683
1522,217096
1523,7u2236
1524,133344
1525,e05754
1526,434699
1527,09592e
1528,8e0812
1529,788680
1530,346468
1531,742847
1532,562027
1533,567133
1534,310149
1535,510997
1536,001161
1537,929333
1538,497120
1539,u53452
1540,361562
1541,555479
1542,486913
1543,002305
1544,825151
1545,934820
1546,603786
1547,635705
1548,366853
1549,126920
1550,0e9336
1551,8329a0
1552,199894
1553,898804
1554,048e48
1555,368668
1556,u1u74u
1557,327701
1558,376a88
1559,231242
1560,97890a
1561,736034
1562,775961
1563,450372
1564,579791
1565,005u52
1566,769058
1567,3a1657
1568,779656
1569,u85924
1570,486967
1571,e77563
1572,8u4615
1573,295782
1574,6e7685
1575,7e1574
1576,087441
1577,310562
1578,409839
1579,982392
1580,4720e7
1581,284986
1582,740116
1583,649235
1584,377838
1585,289686
1586,975171
1587,433314
1588,9u9860
1589,852542
1590,203969
1591,227718
1592,943157
1593,383492
1594,u36496
1595,33a260
1596,74e96e
1597,941894
1598,167384
1599,462666
1600,200968
1601,001453
1602,763u75
1603,670937
1604,548096
1605,397844
1606,832273
1607,009429
1608,55e015
1609,66157u
1610,044248
1611,ee048u
1612,924454
1613,686543
1614,902973
1615,480470
1616,213004
1617,946737
1618,459621
1619,487e47
1620,242139
1621,495685
1622,662573
1623,407192
1624,7e6442
1625,718865
1626,093436
1627,200798
1628,621548
1629,611172
1630,a73u32
1631,401747
1632,075a86
1633,628419
1634,153916
1635,095234
1636,477838
1637,400e27
1638,423ue2
1639,779e98
1640,502952
1641,e8778e
1642,887457
1643,902576
1644,819491
1645,344519
1646,204657
1647,903610
1648,100109
1649,114925
1650,285443
1651,556455
1652,637312
1653,418a17
1654,452633
1655,371611
1656,714667
1657,864184
1658,a14410
1659,888825
1660,612656
1661,733703
1662,129619
1663,591471
1664,748730
1665,900547
1666,457357
1667,969468
1668,a50959
1669,469418
1670,e04491
1671,534198
1672,a69859
1673,499a09
1674,67367u
1675,2e0945
1676,445484
1677,101114
1678,e1175a
1679,0u3689
1680,721658
1681,687486
1682,830420
1683,878a07
1684,838986
1685,25e006
1686,67159e
1687,588827
1688,660e1u
1689,814292
1690,698101
1691,244954
1692,9u2205
1693,150212
1694,347871
1695,387315
1696,79e251
1697,a58ua1
1698,208787
1699,283608
1700,2197e6
1701,551737
1702,5023e3
1703,962515
1704,703821
1705,7a8004
1706,068284
1707,6e8117
1708,338545
1709,310192
1710,441866
1711,99ue53
1712,937367
1713,533529
1714,3973e3
1715,062538
1716,861927
1717,348224
1718,637960
1719,68026u
1720,570241
1721,74a812
1722,7a4607
1723,397159
1724,44u952
1725,537943
1726,974014
1727,28125e
1728,972387
1729,805a79
1730,82131u
1731,793984
1732,7a33e9
1733,088615
1734,987324
1735,907765
1736,226554
1737,46662u
1738,1a8055
1739,191207
1740,585u44
1741,114938
1742,319613
1743,697340
1744,567771
1745,132340
1746,781166
1747,520647
1748,879e45
1749,294533
1750,979041
1751,816068
1752,986238
1753,593996
1754,827589
1755,e65156
1756,167566
1757,6838e7
1758,922905
1759,761049
1760,557877
1761,68e816
1762,40ue63
1763,553771
1764,577505
1765,672974
1766,360245
1767,354409
1768,281961
1769,257145
1770,1u8041
1771,e62185
1772,941494
1773,091547
1774,704833
1775,095770
1776,118783
1777,026290
1778,359a31
1779,533996
1780,972128
1781,703772
1782,94144e
1783,981e41
1784,104246
1785,154e45
1786,283875
1787,608756
1788,166309
1789,64e454
1790,428035
1791,831u48
1792,360a05
1793,1801e7
1794,203108
1795,061810
1796,2a2200
1797,a72426
1798,a92990
1799,e89676
1800,014606
1801,u25a06
1802,791205
1803,00a26a
1804,544327
1805,37821e
1806,062485
1807,1377e8
1808,375600
1809,549022
1810,0671u3
1811,1782e9
1812,96e163
1813,883840
1814,267838
1815,313858
1816,529745
1817,640157
1818,449452
1819,095476
1820,664308
1821,059357
1822,019527
1823,7653a5
1824,817153
1825,114096
1826,593919
1827,9a3162
1828,952822
1829,687627
1830,004162
1831,752404
1832,5eu881
1833,987096
1834,806839
1835,556542
1836,502989
1837,008266
1838,9a1492
1839,535e00
1840,633u73
1841,876e17
1842,646057
1843,478u13
1844,836a33
1845,974u3a
1846,e79531
1847,422824
1848,958a30
1849,u60322
1850,345554
1851,e88343
1852,03a234
1853,722342
1854,480214
1855,70aa17
1856,5873u0
1857,4e2193
1858,8e9035
1859,2523u3
1860,632532
1861,313391
1862,781953
1863,35768a
1864,418234
1865,3a9740
1866,7894u1
1867,374272
1868,286391
1869,4657e9
1870,268313
1871,667915
1872,417136
1873,35e999
1874,698051
1875,eu7074
1876,998598
1877,7915e2
1878,151279
1879,725511
1880,e95690
1881,014u05
1882,094185
1883,936eau
1884,316268
1885,u6999u
1886,160484
1887,a32921
1888,172296
1889,017345
1890,981341
1891,636387
1892,671423
1893,873721
1894,548393
1895,41660a
1896,297068
1897,966008
1898,964413
1899,188814
1900,693958
1901,421142
1902,492961
1903,663909
1904,375686
1905,66779u
1906,387235
1907,379777
1908,26e149
1909,a63u92
1910,302828
1911,8e9538
1912,6541a8
1913,557181
1914,56777e
1915,609168
1916,a22019
1917,948168
1918,304620
1919,152367
1920,141238
1921,338a10
1922,5u8741
1923,644163
1924,5a1u62
1925,573892
1926,154826
1927,055966
1928,373790
1929,033406
1930,4u60a0
1931,316762
1932,086143
1933,961153
1934,938600
1935,125ua4
1936,004562
1937,399726
1938,307756
1939,13e191
1940,234515
1941,469046
1942,34159a
1943,u23573
1944,128043
1945,663264
1946,e51550
1947,370536
1948,125510
1949,186ue9
1950,835468
1951,233153
1952,251061
1953,807063
1954,137656
1955,034968
1956,233721
1957,151535
1958,a6584a
1959,268908
1960,073548
1961,574859
1962,919883
1963,065303
1964,1u5127
1965,u588e5
1966,3u4440
1967,729385
1968,512849
1969,988a65
1970,743474
1971,355ua0
1972,301421
1973,204365
1974,084166
1975,142349
1976,8e9790
1977,082e93
1978,057039
1979,a56193
1980,62u830
1981,u71301
1982,847400
1983,079566
1984,852248
1985,516736
1986,653386
1987,293651
1988,825426
1989,569375
1990,648887
1991,373778
1992,735011
1993,179740
1994,586106
1995,197792
1996,898445
1997,4e6303
1998,403197
1999,440078
2000,423497
2001,157851
2002,941467
2003,603083
2004,839107
2005,466882
2006,91u322
2007,965e80
2008,818564
2009,369809
2010,5425a8
2011,474301
2012,260275
2013,383447
2014,163091
2015,445456
2016,401695
2017,64a833
2018,569220
2019,792490
2020,925316
2021,076938
2022,94628u
2023,820700
2024,u3a911
2025,079583
2026,5a2u36
2027,783406
2028,948889
2029,174760
2030,567458
2031,e04176
2032,466145
2033,39298a
2034,855096
2035,763158
2036,4817e7
2037,744957
2038,4u0439
2039,901646
2040,872030
2041,306464
2042,230452
2043,801779
2044,461963
2045,162370
2046,8723a4
2047,927370
2048,60u634
2049,668e24
2050,6354e9
2051,699e77
2052,81u4u9
2053,187u91
2054,350736
2055,8a5818
2056,431187
2057,956299
2058,557446
2059,e93567
2060,23u232
2061,697863
2062,124688
2063,557442
2064,151109
2065,338099
2066,772789
2067,582567
2068,895337
2069,295634
2070,913195
2071,9ue177
2072,74u664
2073,66u199
2074,96319a
2075,47074a
2076,265264
2077,882879
2078,1e9155
2079,51096e
2080,562309
2081,069545
2082,702313
2083,135056
2084,994553
2085,171442
2086,7e444u
2087,301669
2088,956157
2089,18a440
2090,696283
2091,105063
2092,237113
2093,932497
2094,822315
2095,4u5607
2096,93687e
2097,438155
2098,730697
2099,914670
2100,816573
2101,749370
2102,6u6931
2103,010881
2104,943361
2105,505442
2106,682746
2107,e12830
2108,786ee0
2109,14a702
2110,u74946
2111,466352
2112,8ua792
2113,18e423
2114,e84394
2115,398112
2116,987548
2117,347a50
2118,317210
2119,9807a1
2120,111900
2121,042u34
2122,a40e83
2123,852639
2124,031648
2125,294414
2126,0a0a6u
2127,048719
2128,246678
2129,8a5184
2130,000877
2131,047339
2132,650ea5
2133,097682
2134,052719
2135,13e293
2136,7ea647
2137,e1a128
2138,868278
2139,836985
2140,958470
2141,447453
2142,510152
2143,039203
2144,816971
2145,260351
2146,783542
2147,362274
2148,033932
2149,940693
2150,958557
2151,460000
2152,194u37
2153,719740
2154,378360
2155,735966
2156,075421
2157,838453
2158,457876
2159,114au1
2160,17u261
2161,535307
2162,748104
2163,0u2063
2164,33876u
2165,62e822
2166,344766
2167,889681
2168,534972
2169,101279
2170,092884
2171,323313
2172,877667
2173,8a9u57
2174,783893
2175,318637
2176,7u52u1
2177,5e1652
2178,404363
2179,929183
2180,202084
2181,816892
2182,401851
2183,788992
2184,886a63
2185,106377
2186,136437
2187,89u254
2188,506e66
2189,896322
2190,695875
2191,646951
2192,999a17
2193,082060
2194,551298
2195,670062
2196,7667e7
2197,a66352
2198,157434
2199,993755
2200,125160
2201,39860e
2202,32924a
2203,611956
2204,50e118
2205,315284
2206,178e23
2207,372713
2208,886985
2209,159011
2210,a81919
2211,92032u
2212,686311
2213,305u22
2214,7u2774
2215,648931
2216,934725
2217,385048
2218,469409
2219,764257
2220,a07058
2221,900851
2222,725578
2223,151000
2224,1608u3
2225,550723
2226,721690
2227,594103
2228,838189
2229,54u384
2230,623982
2231,288948
2232,247373
2233,074451
2234,099267
2235,09e12e
2236,409258
2237,094a02
2238,869866
2239,401659
2240,918428
2241,u308u9
2242,125396
2243,485u36
2244,62a80a
2245,489363
2246,830922
2247,184719
2248,721328
2249,944394
2250,761312
2251,116669
2252,506621
2253,968203
2254,158481
2255,526143
2256,269024
2257,330665
2258,994572
2259,578054
2260,835752
2261,157569
2262,890843
2263,509924
2264,096271
2265,493156
2266,20317e
2267,435998
2268,303371
2269,023357
2270,273476
2271,21101a
2272,649142
2273,795370
2274,0300e5
2275,463e13
2276,726061
2277,200806
2278,369006
2279,u02102
2280,84a642
2281,67u49a
2282,4e10e3
2283,816097
2284,275019
2285,624682
2286,639933
2287,258529
2288,01u296
2289,4398e6
2290,763891
2291,626168
2292,u9093e
2293,5265e0
2294,479894
2295,929051
2296,045729
2297,811525
2298,420522
2299,183e84
2300,403820
2301,237382
2302,2143u9
2303,954288
2304,320559
2305,086509
2306,381882
2307,817ua6
2308,53185a
2309,233293
2310,18e635
2311,10e647
